1.55269722324E12, 0.001, -0.025, -11.143, -14.044, -14.490, 10.141, 0.239, 0.093, -0.421
1.552697223307E12, -0.286, 1.446, -8.906, -5.714, -1.015, -4.996, 0.232, 0.095, -0.427
1.552697223327E12, -0.286, 1.446, -8.906, -5.714, -1.015, -4.996, 0.232, 0.095, -0.427
1.552697223342E12, -0.286, 1.446, -8.906, -5.714, -1.015, -4.996, 0.232, 0.095, -0.427
1.552697223415E12, 0.067, 2.271, -9.124, -23.424, 12.705, 8.102, 0.245, 0.117, -0.402
1.55269722344E12, 0.067, 2.271, -9.124, -23.424, 12.705, 8.102, 0.245, 0.117, -0.402
1.552697223462E12, 0.067, 2.271, -9.124, -23.424, 12.705, 8.102, 0.245, 0.117, -0.402
1.552697223537E12, -1.031, 2.032, -10.032, -3.010, 2.301, -11.926, 0.247, 0.133, -0.397
1.552697223558E12, -1.031, 2.032, -10.032, -3.010, 2.301, -11.926, 0.247, 0.133, -0.397
1.552697223573E12, -1.031, 2.032, -10.032, -3.010, 2.301, -11.926, 0.247, 0.133, -0.397
1.552697223643E12, -0.328, 2.584, -10.781, 4.891, -31.552, -20.676, 0.242, 0.139, -0.391
1.552697223672E12, -2.670, 2.587, -11.514, 1.120, -12.845, -15.120, 0.226, 0.141, -0.402
1.552697223687E12, -2.670, 2.587, -11.514, 1.120, -12.845, -15.120, 0.226, 0.141, -0.402,-3.2054348094685965,1.8859538581948936,0.0 , 18.68 , -83.0 , 5.0 , 35.67 , -83.0 , 3.0 , 3.73 , -87.0 , 
1.55269722377E12, -0.335, 2.931, -11.241, 45.062, -40.381, -1.549, 0.209, 0.142, -0.412
1.55269722381E12, -0.525, 1.277, -11.689, 13.554, 28.980, -11.331, 0.204, 0.127, -0.416
1.552697223879E12, 0.081, 2.759, -9.722, -3.684, 21.271, 4.585, 0.212, 0.128, -0.413
1.552697223913E12, 0.081, 2.759, -9.722, -3.684, 21.271, 4.585, 0.212, 0.128, -0.413
1.552697223989E12, -0.668, 3.029, -7.691, -13.142, -13.387, -0.123, 0.229, 0.145, -0.393
1.552697224023E12, -0.668, 3.029, -7.691, -13.142, -13.387, -0.123, 0.229, 0.145, -0.393
1.552697224099E12, -1.278, 3.775, -9.287, -9.756, 4.918, 2.957, 0.223, 0.161, -0.387
1.552697224126E12, -0.352, 3.995, -11.624, 17.824, -34.221, 34.178, 0.230, 0.150, -0.392,-3.2054348094685965,1.8859538581948936,0.0 , 18.68 , -83.0 , 5.0 , 35.67 , -83.0 , 3.0 , 3.73 , -87.0 , 
1.552697224141E12, -0.352, 3.995, -11.624, 17.824, -34.221, 34.178, 0.230, 0.150, -0.392
1.552697224224E12, -0.428, 4.658, -12.467, 40.862, -8.470, 4.742, 0.223, 0.140, -0.399
1.552697224252E12, -1.201, 0.497, -13.687, -15.540, 24.824, 3.439, 0.226, 0.132, -0.402
1.552697224267E12, -1.201, 0.497, -13.687, -15.540, 24.824, 3.439, 0.226, 0.132, -0.402
1.552697224357E12, -1.731, 0.952, -9.350, -2.494, 14.017, -1.846, 0.227, 0.130, -0.404
1.552697224391E12, -1.731, 0.952, -9.350, -2.494, 14.017, -1.846, 0.227, 0.130, -0.404
1.552697224471E12, -0.272, 2.103, -7.889, -7.455, 5.827, 12.250, 0.235, 0.120, -0.399
1.552697224511E12, -0.554, 2.069, -7.449, -15.470, 11.375, -0.219, 0.236, 0.130, -0.391
1.55269722459E12, -1.275, 2.742, -8.673, -10.894, 2.966, -1.811, 0.236, 0.139, -0.388
1.552697224631E12, -1.329, 3.594, -10.288, 7.508, -5.801, 3.439, 0.235, 0.138, -0.390
1.55269722471E12, -0.780, 4.575, -13.052, 23.958, -2.599, -8.199, 0.240, 0.136, -0.390
1.55269722483E12, -1.064, 2.469, -11.622, 11.935, 4.988, 14.455, 0.233, 0.132, -0.405
1.55269722486E12, -1.064, 2.469, -11.622, 11.935, 4.988, 14.455, 0.233, 0.132, -0.405,-3.4998414575076584,2.7340818310953097,3.0 , 17.9 , -85.0 , 4.0 , 34.73 , -92.0 , 2.0 , 33.39 , -99.0 , 
1.552697224945E12, 0.640, 3.458, -7.362, 8.654, -13.431, -4.664, 0.232, 0.135, -0.391
1.552697224973E12, 0.640, 3.458, -7.362, 8.654, -13.431, -4.664, 0.232, 0.135, -0.391
1.552697225065E12, -1.451, 2.747, -8.771, -14.639, -2.993, 4.428, 0.231, 0.140, -0.386
1.552697225091E12, -1.451, 2.747, -8.771, -14.639, -2.993, 4.428, 0.231, 0.140, -0.386,-3.4998414575076584,2.7340818310953097,3.0 , 17.9 , -85.0 , 4.0 , 34.73 , -92.0 , 2.0 , 33.39 , -99.0 , 
1.552697225115E12, -1.451, 2.747, -8.771, -14.639, -2.993, 4.428, 0.231, 0.140, -0.386
1.552697225199E12, -1.479, 4.494, -12.456, 13.335, -10.474, 8.365, 0.223, 0.150, -0.390
1.552697225226E12, -1.479, 4.494, -12.456, 13.335, -10.474, 8.365, 0.223, 0.150, -0.390
1.552697225321E12, -2.067, 1.499, -12.116, -3.106, 33.434, 6.344, 0.236, 0.130, -0.380
1.55269722534E12, -2.067, 1.499, -12.116, -3.106, 33.434, 6.344, 0.236, 0.130, -0.380
1.55269722536E12, -2.067, 1.499, -12.116, -3.106, 33.434, 6.344, 0.236, 0.130, -0.380
1.55269722543E12, -1.016, 2.407, -9.076, 4.497, 22.759, 5.801, 0.240, 0.133, -0.380
1.552697225464E12, 0.206, 2.649, -7.212, 12.880, 3.027, 19.827, 0.247, 0.120, -0.373
1.552697225478E12, 0.206, 2.649, -7.212, 12.880, 3.027, 19.827, 0.247, 0.120, -0.373
1.55269722557E12, 0.351, 3.355, -8.645, -13.519, 1.199, -5.679, 0.248, 0.134, -0.372
1.552697225614E12, 0.351, 3.355, -8.645, -13.519, 1.199, -5.679, 0.248, 0.134, -0.372
1.552697225698E12, -2.142, 3.879, -12.001, 6.213, 1.549, -2.818, 0.242, 0.136, -0.370
1.552697225743E12, -2.142, 3.879, -12.001, 6.213, 1.549, -2.818, 0.242, 0.136, -0.370
1.552697225828E12, -0.772, 1.429, -12.980, -3.727, 28.280, -15.557, 0.249, 0.123, -0.360
1.552697225877E12, -0.772, 1.429, -12.980, -3.727, 28.280, -15.557, 0.249, 0.123, -0.360
1.552697225955E12, 1.598, 2.563, -8.645, 5.591, 19.110, -13.204, 0.260, 0.116, -0.365
1.552697225996E12, 1.598, 2.563, -8.645, 5.591, 19.110, -13.204, 0.260, 0.116, -0.365
1.552697226077E12, -0.656, 3.020, -8.571, -7.884, -8.557, -7.997, 0.243, 0.120, -0.366
1.552697226111E12, -0.656, 3.020, -8.571, -7.884, -8.557, -7.997, 0.243, 0.120, -0.366
1.552697226227E12, -0.133, 4.380, -11.196, -7.910, -21.735, 10.693, 0.238, 0.127, -0.364
1.552697226269E12, -0.133, 4.380, -11.196, -7.910, -21.735, 10.693, 0.238, 0.127, -0.364
1.552697226352E12, -0.160, 1.554, -13.082, 4.979, -12.451, 20.038, 0.232, 0.106, -0.386
1.552697226374E12, -0.160, 1.554, -13.082, 4.979, -12.451, 20.038, 0.232, 0.106, -0.386
1.552697226395E12, -0.160, 1.554, -13.082, 4.979, -12.451, 20.038, 0.232, 0.106, -0.386
1.552697226479E12, -0.400, 3.153, -8.554, 23.677, 1.636, 11.296, 0.237, 0.106, -0.387
1.552697226507E12, -0.400, 3.153, -8.554, 23.677, 1.636, 11.296, 0.237, 0.106, -0.387
1.552697226528E12, 0.160, 2.160, -8.248, 15.400, 5.031, 23.275, 0.224, 0.098, -0.404
1.552697226611E12, 0.215, 1.821, -8.486, -17.167, 11.270, 6.580, 0.247, 0.095, -0.387
1.552697226719E12, 0.077, 4.166, -10.235, 10.614, -6.720, -5.110, 0.238, 0.106, -0.377
1.552697226761E12, 0.077, 4.166, -10.235, 10.614, -6.720, -5.110, 0.238, 0.106, -0.377
1.552697226832E12, -0.376, 4.605, -12.707, 31.561, -2.520, 1.330, 0.240, 0.105, -0.385
1.552697226878E12, 1.357, 1.972, -13.077, 20.956, -10.386, -7.429, 0.237, 0.088, -0.398
1.552697226957E12, -0.546, 1.882, -11.210, 20.501, 6.668, -3.745, 0.238, 0.094, -0.391
1.552697226979E12, 0.784, 1.646, -10.221, 8.802, 30.730, -16.292, 0.237, 0.085, -0.403
1.552697227E12, 0.784, 1.646, -10.221, 8.802, 30.730, -16.292, 0.237, 0.085, -0.403
1.5526972271E12, -0.288, 2.443, -8.713, -5.285, 2.354, -20.169, 0.226, 0.094, -0.398
1.552697227143E12, -0.288, 2.443, -8.713, -5.285, 2.354, -20.169, 0.226, 0.094, -0.398
1.55269722721E12, -0.775, 3.732, -8.779, -0.998, -7.989, -5.215, 0.221, 0.099, -0.403
1.552697227237E12, -0.219, 3.623, -10.691, -5.863, -6.554, 3.815, 0.223, 0.102, -0.401
1.55269722725E12, -0.219, 3.623, -10.691, -5.863, -6.554, 3.815, 0.223, 0.102, -0.401
1.552697227335E12, -0.899, 3.581, -12.096, -8.951, 2.030, 16.730, 0.220, 0.110, -0.399
1.552697227356E12, -0.948, 5.663, -12.235, 39.603, -16.538, 31.824, 0.221, 0.091, -0.408
1.552697227376E12, -0.948, 5.663, -12.235, 39.603, -16.538, 31.824, 0.221, 0.091, -0.408
1.552697227465E12, -1.052, 0.872, -11.770, -11.979, 48.965, -3.316, 0.237, 0.098, -0.402
1.552697227497E12, 0.250, 1.452, -9.943, 16.573, -23.896, 12.889, 0.222, 0.088, -0.410
1.552697227576E12, -0.425, 2.546, -8.163, 17.448, 8.636, 14.236, 0.233, 0.088, -0.417
1.552697227604E12, -0.425, 2.546, -8.163, 17.448, 8.636, 14.236, 0.233, 0.088, -0.417
1.552697227701E12, 0.924, 2.083, -8.218, -11.086, 7.289, -3.701, 0.249, 0.092, -0.401
1.552697227751E12, -0.031, 3.471, -9.724, 2.756, 10.675, -10.938, 0.244, 0.094, -0.395
1.552697227811E12, -0.066, 4.228, -11.907, 19.171, -0.411, -4.445, 0.236, 0.093, -0.403
1.552697227841E12, -0.066, 4.228, -11.907, 19.171, -0.411, -4.445, 0.236, 0.093, -0.403
1.552697227856E12, -0.066, 4.228, -11.907, 19.171, -0.411, -4.445, 0.236, 0.093, -0.403
1.552697227941E12, -0.766, 2.033, -11.916, 19.110, 9.047, -13.703, 0.241, 0.089, -0.405
1.552697227971E12, -0.766, 2.033, -11.916, 19.110, 9.047, -13.703, 0.241, 0.089, -0.405
1.552697227986E12, -0.766, 2.033, -11.916, 19.110, 9.047, -13.703, 0.241, 0.089, -0.405
1.552697228051E12, 1.295, 2.157, -8.833, 1.549, 24.500, -17.097, 0.246, 0.082, -0.413
1.552697228081E12, 1.295, 2.157, -8.833, 1.549, 24.500, -17.097, 0.246, 0.082, -0.413
1.552697228101E12, 1.295, 2.157, -8.833, 1.549, 24.500, -17.097, 0.246, 0.082, -0.413
1.552697228161E12, 0.476, 2.371, -7.888, 0.892, -2.800, -12.337, 0.250, 0.080, -0.407
1.552697228189E12, 0.242, 2.614, -8.164, -7.088, -11.016, -8.094, 0.245, 0.084, -0.403
1.552697228269E12, -0.104, 2.844, -9.844, -16.161, -8.251, -0.770, 0.236, 0.103, -0.411
1.552697228301E12, -0.104, 2.844, -9.844, -16.161, -8.251, -0.770, 0.236, 0.103, -0.411
1.552697228381E12, -1.212, 6.038, -12.410, 16.712, -5.600, 8.523, 0.231, 0.108, -0.423
1.552697228411E12, -1.212, 6.038, -12.410, 16.712, -5.600, 8.523, 0.231, 0.108, -0.423
1.55269722851E12, -0.120, 0.954, -11.458, -4.077, -7.577, 11.996, 0.242, 0.107, -0.402
1.552697228631E12, 0.634, 1.943, -7.755, 8.636, 11.384, 18.506, 0.251, 0.092, -0.409
1.552697228661E12, 0.634, 1.943, -7.755, 8.636, 11.384, 18.506, 0.251, 0.092, -0.409
1.55269722875E12, -0.033, 2.347, -9.665, -16.327, -13.195, -4.253, 0.245, 0.113, -0.418
1.552697228781E12, -0.033, 2.347, -9.665, -16.327, -13.195, -4.253, 0.245, 0.113, -0.418
1.55269722886E12, -0.033, 3.330, -10.613, 0.788, -10.561, -0.761, 0.242, 0.113, -0.406
1.552697228887E12, -0.233, 5.139, -12.500, 25.751, -6.020, 5.784, 0.244, 0.121, -0.398
1.552697228901E12, -0.233, 5.139, -12.500, 25.751, -6.020, 5.784, 0.244, 0.121, -0.398,-2.271466230500978,8.779537644364439,5.0 , 14.05 , -85.0 , 4.0 , 14.01 , -91.0 , 1.0 , 9.66 , -92.0 , 
1.552697228981E12, 0.157, 1.299, -13.172, 2.669, -1.006, -17.920, 0.231, 0.110, -0.404
1.552697229011E12, -0.248, 1.635, -10.838, 26.513, 3.981, 10.483, 0.230, 0.109, -0.404
1.552697229031E12, -0.248, 1.635, -10.838, 26.513, 3.981, 10.483, 0.230, 0.109, -0.404
1.552697229121E12, 1.170, 1.603, -9.194, 21.683, 24.806, -7.464, 0.242, 0.097, -0.404
1.552697229151E12, 1.732, 2.668, -7.829, 17.483, -6.904, -9.993, 0.241, 0.098, -0.412
1.552697229225E12, 0.407, 1.936, -8.694, -11.139, -10.062, -18.218, 0.234, 0.105, -0.402
1.552697229247E12, 0.407, 1.936, -8.694, -11.139, -10.062, -18.218, 0.234, 0.105, -0.402,-2.967898881649947,9.317127835614702,5.0 , 28.28 , -85.0 , 1.0 , 14.01 , -92.0 , 3.0 , 9.66 , -95.0 , 
1.552697229271E12, -0.022, 3.087, -9.306, -19.609, -8.706, -8.505, 0.230, 0.114, -0.398
1.552697229358E12, -0.523, 3.839, -10.610, -17.544, -2.634, -5.976, 0.233, 0.127, -0.394
1.5526972294E12, -0.455, 5.523, -11.622, 16.100, -17.719, 9.179, 0.224, 0.131, -0.392
1.552697229487E12, -0.282, 3.989, -13.793, 47.443, -54.390, 23.065, 0.207, 0.108, -0.411
1.552697229522E12, -2.948, 1.468, -12.474, -19.425, 35.306, -12.486, 0.223, 0.111, -0.399
1.552697229537E12, -2.948, 1.468, -12.474, -19.425, 35.306, -12.486, 0.223, 0.111, -0.399
1.552697229609E12, -1.463, 2.277, -9.387, -2.100, -1.295, 6.746, 0.222, 0.110, -0.401
